,Job info,Skills,location
1403,"['Job Function: Operations/Customer Service/Telecalling/Backend,IT Software : Software Products & Services', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans', 'Specialization:ITES Operations,Non-Voice Process - International BPO Type,Software Engineer', 'Role:               Customer Care Executive/ Associate - Non Voice/ Web', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Publishing ', 'Office-mgmt ', 'Database ']","Ahmedabad (Gujarat), Hyderabad/ Secunderabad (Andhra Pradesh), Belgaum (Karnataka), Bellary (Karnataka)"
1404,"['Job Function: Banks/Insurance/Financial Services', 'Industry: Banking', 'Specialization:Bank Assurance,Banking -General,Bank', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Back office executive ', 'Office assistant ', 'Data entry operator ', 'computer operator ']","Asansol (West Bengal), Kharagpur (West Bengal), Kolkata (West Bengal), Malda (West Bengal), WEST BENGAL (West Bengal)"
1405,"['Job Function: Sales/Business Development,Front Office Staff/Secretarial/Computer Operator', 'Industry: Banking', 'Specialization:Data entry,Front Office,Receptionists,Relationship/Account Servicing', 'Role:               Sales Executive/ Officer, Client Relationship Manager, Relationship Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA ENTRY ', 'computer operator ', 'cashier ', 'accounts assistant ', 'csa ', 'field executive ']","Kolkata (West Bengal), Malda (West Bengal), Raniganj (West Bengal), Siliguri (West Bengal), WEST BENGAL (West Bengal)"
1406,"['Job Function: Operations/Customer Service/Telecalling/Backend', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans', 'Specialization:Any Process - Both BPO Type', 'Role:               Data Entry/ DTP/ Data Conversion - Operator, Operations/ Process - Associate, Operations/ Process - Team Lead, Operations/ Process - Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data entry ', 'work from home', 'work from home', 'home based', 'home based', 'data entry operator ', 'data entry operation ']","Chandigarh (Punjab), Vijayawada (Andhra Pradesh), Visakhapatnam (Andhra Pradesh), Cochin/ Kochi/ Ernakulam (Kerala), Coimbatore (Tamil Nadu)"
1407,"['Job Function: Administration,Front Office Staff/Secretarial/Computer Operator', 'Industry: Others - Back office', 'Specialization:Administration,Data entry,Front Office', 'Role:               Computer Operator/ Data Entry Operator', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Part Time']","['Typing ', 'computer operator ', 'operator ']","Gurgaon (Haryana), Sonepat (Haryana), Navi Mumbai (Maharashtra), Pune (Maharashtra), Shillong (Meghalaya)"
1408,"['Job Function: Finance,Front Office Staff/Secretarial/Computer Operator', 'Industry: Banking', 'Specialization:Data entry,Front Office,Receptionists,Back Office', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['clerk ', 'data entry ', 'data entry operator ', 'manager ', 'associate manager ']","Asansol (West Bengal), Burdwan (West Bengal), Durgapur (West Bengal), Kolkata (West Bengal), EGYPT (Egypt)"
1409,"['Job Function: Marketing/MR/Media Planning,Sales/Business Development', 'Industry: Advertising/PR/Event Management', 'Specialization:Direct marketing,Advertising/Media/Arts', 'Role:               Media Planning - Executive/ Officer, PR/ Media Relations - Executive, Marketing Executive, Online/ Internet Marketing - Executive/ Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Part Time', 'Vacancies: 85']","['Part Time ', 'Online Promotion ', 'internet advertising ', 'online marketing ', 'FRESHERS ', 'DATA ENTRY ', 'COMPUTER OPERATOR ', 'GRADUATE FRESHER ', 'MBA FRESHER ', 'SEARCH ENGINE ', 'FREELANCER ']","Bengaluru/ Bangalore (Karnataka), Chennai (Tamil Nadu), Hyderabad/ Secunderabad (Andhra Pradesh), Kolkata (West Bengal), Nagpur (Maharashtra)"
1410,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']",Mumbai (Maharashtra)
1411,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Noida/ Greater Noida (Uttar Pradesh), Jammu (Jammu & Kashmir), Ranchi (Jharkhand)"
1412,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Ahmedabad (Gujarat), Khammam (Andhra Pradesh), Kurnool (Andhra Pradesh), Nalgonda (Andhra Pradesh), Nellore (Andhra Pradesh)"
1413,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Jodhpur (Rajasthan), Kota (Rajasthan), Udaipur (Rajasthan)"
1414,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Chennai (Tamil Nadu), Gangtok (Sikkim), Cuddalore (Tamil Nadu), Hosur (Tamil Nadu), Ooty (Tamil Nadu)"
1415,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Pune (Maharashtra), Hubli (Karnataka), Mangalore (Karnataka)"
1416,"['Job Function: Corporate Planning/Consulting/Strategy', 'Industry: Recruitment/Placement Agencies', 'Specialization:Joint Ventures', 'Role:               Other Corporate Planning/ Strategic Management', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['computer knowledge', 'computer knowledge']","Dehradun (Uttaranchal), Haridwar (Uttaranchal), Roorkee (Uttaranchal), Asansol (West Bengal), Kharagpur (West Bengal)"
1417,"['Job Function: Front Office Staff/Secretarial/Computer Operator', 'Industry: Construction/Cement/Metal/Steel/Iron,  Engineering/Projects', 'Specialization:Data entry,Front Office,Receptionists', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['back office ', 'office assistant ', 'data entry operator ', 'computer assistant ', 'computer operator ', 'cashier ']","Asansol (West Bengal), Burdwan (West Bengal), Durgapur (West Bengal), Kolkata (West Bengal), WEST BENGAL (West Bengal)"
1418,"['Job Function: Operations/Customer Service/Telecalling/Backend,IT Software : Software Products & Services', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans,  IT-Software', 'Specialization:Non-Voice Process - International BPO Type,Voice Process - International BPO Type,Quality Assurance/Testing', 'Role:               Data Entry/ DTP/ Data Conversion - Operator', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time', 'Vacancies: 50']","['data entry ', 'Data Analysis ', 'proof reading ']","Delhi (Delhi), Hyderabad/ Secunderabad (Andhra Pradesh), Nizamabad (Andhra Pradesh), Ongole (Andhra Pradesh), Visakhapatnam (Andhra Pradesh)"
1419,"['Job Function: Front Office Staff/Secretarial/Computer Operator', 'Industry: Others - computer operator', 'Specialization:Data entry,Front Office', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Part Time']",['Back Office Operations '],"Chandigarh (Punjab), Delhi (Delhi), Guntur (Andhra Pradesh), Hyderabad/ Secunderabad (Andhra Pradesh), Kakinada (Andhra Pradesh)"
1420,"['Job Function: IT Software : Software Products & Services', 'Industry: Advertising/PR/Event Management,  Entertainment/Media', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['anova ', 'predictive modeling ', 'data mining ', 'bi ', 'sql ', 'database ', 'statistical modeling ', 'cluster analysis ', 'lead analyst ', 'sas ', 'spotfire ', 'factor analysis ', 'tableau ', 'project delivery ', 'forms ']",United States of America (USA) (United States Of America (usa))
1421,"['Job Function: IT Software : Software Products & Services', 'Industry: Advertising/PR/Event Management,  Entertainment/Media', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['anova ', 'predictive modeling ', 'data mining ', 'bi ', 'sql ', 'database ', 'statistical modeling ', 'cluster analysis ', 'lead analyst ', 'sas ', 'spotfire ', 'factor analysis ', 'tableau ', 'project delivery ', 'forms ']",United States of America (USA) (United States Of America (usa))
1422,"['Job Function: Production/Manufacturing/Maintenance/Packaging,Front Office Staff/Secretarial/Computer Operator', 'Industry: Warehousing', 'Specialization:Data entry,Front Office,Receptionists,Packaging', 'Role:               Floor Supervisor, Product Manager, Store Manager/ Warehouse Manager, Packaging Executive/ Officer', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['back office excutive ', 'manager ', 'Store Maintenance ', 'data entry operator ', 'computer operator ', 'office assistant ', 'front office executive ', 'receptionist ', 'inventory incharge ']","Asansol (West Bengal), Durgapur (West Bengal), Kolkata (West Bengal), WEST BENGAL (West Bengal)"
1423,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  Telecom', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['sql ', 'solution design ', 'data science ', 'data analysis ', 'data analytics ', 'sas ', 'consulting ', 'analyst ']",United States of America (USA) (United States Of America (usa))
1424,"['Job Function: Administration,Front Office Staff/Secretarial/Computer Operator', 'Industry: Others - Back office', 'Specialization:Administration,Data entry,Front Office', 'Role:               Computer Operator/ Data Entry Operator', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Part Time']","['Typing ', 'computer operator ', 'operator ']","Chandigarh (Punjab), Delhi (Delhi), Pondicherry/ Puducherry (Union Territories), Guntur (Andhra Pradesh), Hyderabad/ Secunderabad (Andhra Pradesh)"
1425,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  Telecom', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data mining ', 'bi ', 'dashboards ', 'sql ', 'data science ', 'data visualization ', 'tableau ', 'consultant ', 'analyst ']",Bengaluru/ Bangalore (Karnataka)
1426,"['Job Function: IT Software : Software Products & Services', 'Industry: Banking', 'Specialization:Business/Systems Analysis', 'Qualification:                         ME/ M.Tech./ MS (Engg/ Sciences)                                                                                       Any Graduate', 'ME/ M.Tech./ MS (Engg/ Sciences)', 'Any Graduate', 'Employment Type:               Full Time']","['sql ', 'data science ', 'data visualization ', 'data analysis ', 'rdbms ', 'oracle ', 'sas ', 'impact analysis ', 'tableau ', 'predictive modeling ', 'analyst ']",Bengaluru/ Bangalore (Karnataka)
